Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
24108,3,0,3,0,1,bitch i need that body high do not fuck wit my head pleeeease
24109,3,1,2,0,1,bitch i seen them tricks before haannnn foh
24110,3,0,3,0,1,bitch im eating you are so blocked stop white people 2014 tcou7oxmk8nup
24111,3,0,3,0,1,bitch im me baby im me
24112,3,0,3,0,1,bitch im me so who u
24113,3,0,3,0,1,bitch ass arod or shorty dont hit me back up
24114,3,0,3,0,1,bitch ass nigga
24115,3,0,3,0,1,bitch betta get it rightshout outddaaawwgggffaaaccee cccaalldddeerooonndese hoes be aktin tcofelt4dnd
24116,3,0,3,0,1,bitch cant hold herself down then she bound to drizzown
24117,3,0,3,0,1,bitch dick too bomb
24118,3,0,3,0,1,bitch dont run to the neighbor hes dead too
24119,3,0,3,0,1,bitch get off my twitter hoe 128074
24120,4,0,4,0,1,bitch get out cha bitch get out cha bitch get out cha feelings128079127926jordans in my feelings wtf
24121,3,0,3,0,1,bitch goin downnnn hillllll
24122,3,0,2,1,1,bitch gon bounce when boosie rapping dey probably scared not too
24123,3,1,2,0,1,bitch i will cut you
24124,3,0,3,0,1,bitch idc if you like me but you will respect me
24125,6,1,4,1,1,bitch im dead 128128128128128584 them heauxs gon put balloons in a corner amp take pics talkin bout we in vip128553
24126,3,0,3,0,1,bitch im is not bout to get no damn flu shotion care if it is free
24127,9,5,4,0,0,bitch kill yoself go on to the bathroom and eat the pills bitch all of em
24128,3,0,3,0,1,bitch live a little
24129,3,0,3,0,1,bitch made dudes actin bitch made
24130,3,1,2,0,1,bitch niggas owe me money
24131,3,0,3,0,1,bitch plz
24132,3,1,2,0,1,bitch probably mollyd the 1st nigga that said good mornin back to her
24133,3,1,2,0,1,bitch really changed her  name haha it is not that serious beyonce fans have too much time on their hands waiting in that welfare office
24134,3,0,3,0,1,bitch said best way to get over a man is to get under another one smh dats ah hoe for u
24135,3,1,2,0,1,bitch thats yo nigga 128064 well you aint his bitch 128514128514999665039999665039999665039
24136,3,0,3,0,1,bitch u guessed it
24137,4,0,4,0,1,bitch u kno my game tight
24138,3,0,3,0,1,bitch we are the realest boyz
24139,9,0,8,1,1,bitch whats the plan yo box irrelevant
24140,3,0,3,0,1,bitch with all niggas hmmm she either gay or a hoe
24141,3,0,3,0,1,bitch you be lagging lol 
24142,3,0,2,1,1,bitch you better not disappoint me madonna and britney and xtima have my new single babydontlie is coming monday
24143,3,0,3,0,1,bitch you gotta glo up one day
24144,3,0,3,0,1,bitch you guessin
24145,3,0,3,0,1,bitch you knew i was on your trail 8212 mybad tcosmpitrczsa
24146,3,2,1,0,0,bitch youre white stfu with your shitty spanish
24147,3,0,3,0,1,bitches
24148,3,0,3,0,1,bitches ain8217t shit and they ain8217t saying nothin8217
24149,3,0,3,0,1,bitches aint shit but hoes an tricks
24150,6,0,6,0,1,bitches already twerkin on cinegram this shit may jus be better than instagram
24151,3,0,3,0,1,bitches and subtweets lml
24152,3,0,3,0,1,bitches and their door slamming habits ctfuu
24153,3,0,3,0,1,bitches at ricks in justice tank tops tho
24154,3,0,3,0,1,bitches be brillianthaha  tcomhaiphrpbn
24155,3,0,3,0,1,bitches be half naked in their avis talking about i dont send nudes
24156,3,1,2,0,1,bitches be hating 128514128557
24157,3,0,3,0,1,bitches be like  im a squirter but thinkin pissin is squirting no bitch 2 different places
24158,3,2,1,0,0,bitches be like im mixed wit italian chinese nd african american i be like bitch just cuz you ate ur8230 tcozdwd3l8m
24159,3,0,3,0,1,bitches be peekin tcotl352dmt1n
24160,3,0,3,0,1,bitches been thotting so long when they get exposed to something decent they get overwhelmed
24161,3,0,3,0,1,bitches come amp go ya know that
24162,3,0,3,0,1,bitches corny af you claim to be happy but cry everyday ooh iight where they do that hmmmm
24163,3,0,2,1,1,bitches dont knw what to let ride certain shit aint work mentioning
24164,6,1,5,0,1,bitches dumb
24165,3,0,2,1,1,bitches tconng2e1wmx9
24166,3,0,3,0,1,bitches love sosa so i guess ill wear sammy sosa 128527128514
24167,3,0,3,0,1,bitches love beyonce
24168,3,0,3,0,1,bitches love good morning posts
24169,3,0,3,0,1,bitches please in napa fewer than 100 people were injured and literally 2 of those were reported as critical
24170,3,0,2,1,1,bitches stay in they feelings 128514
24171,3,0,3,0,1,bitches talk hoes talk even more
24172,3,0,3,0,1,bitches that dont eat meat are likely to develop mental illnesstco7j0hm1lp97
24173,3,0,3,0,1,bitches tryna be down but i aint for that relationship life right now
24174,3,0,3,0,1,bitches who never knew me now calling me wesgod 128524
24175,3,1,2,0,1,bitches
24176,3,0,1,2,2,bluesapphireearrings 18kyellowgoldclipondiamond alexandra earrings in emerald crystal on emma tco5j3lrxgrcn
24177,3,0,3,0,1,boats n hoes 191
24178,3,1,2,0,1,bobby bitch make that body flip you know i dont know karate bitch
24179,3,0,0,3,2,bound gagged shoved in a trash bin with two bullets in the back of the head i suspect natural causes said the worlds worst detective
24180,3,0,3,0,1,bout to beat this case like a pussy nigga 128074128074128074128074128074128074128074
24181,3,0,3,0,1,bout to get some twitter bitches my twitter fame raising dawg getwitme
24182,3,0,0,3,2,brass monkey dat funky monkey tconadof9qqda
24183,3,0,2,1,1,brb skipping out of a bball game with obama to whoop  hoe ass
24184,3,0,3,0,1,breh its a polygamist town in arizona if u wanna have bitches on deck move there
24185,3,0,3,0,1,bruh youtube a bitch ass nigga bruh on me bruh
24186,3,0,3,0,1,bunch of pussies
24187,3,1,2,0,1,but i didnt get a write up thank god lol dumb white bitch
24188,3,1,2,0,1,but id rather be a free man in my gravethan living as a puppet or a slavebut above those shit options bitchwould be free alive and rich
24189,3,0,3,0,1,but at the same time she hates me so i dont wanna trust her bitch ass
24190,3,0,3,0,1,but i do know one thing though bitches they come they go saturday through sunday monday monday through sunday yooooo superman
24191,3,0,3,0,1,but shawty you not a bitch you the one i get money wid
24192,3,0,2,1,1,butt chug 4lokos or nah
24193,3,0,3,0,1,byeeeee bitch 128540
24194,3,0,3,0,1,call me bitch 
24195,3,0,3,0,1,can bitches at least wait till its their bday month to put that shit up damm yall stingy
24196,3,0,0,3,2,can my cat not kill birds and make a huge mes of feathers
24197,3,0,0,3,2,cant decide if i should wear my yellow rain boots for the purposes of being all black amp yellow errrrything
24198,3,0,3,0,1,cant get over how many hoes i flexed on last night 
24199,3,1,2,0,1,cant fuck around wit young niggas cause they be acting like hoes
24200,3,0,3,0,1,cant hate onna bitch getting paid for what she got
24201,3,1,2,0,1,cant stand when a nicca pillow talk about you to a bitch
24202,3,2,1,0,0,cant trust niggas when it come to bitches
24203,3,0,3,0,1,car anxiety is a bitch
24204,3,0,3,0,1,cause all my life i was told and taught i am not shit by you wack fucking giant sacks of lying dog shit now you shut up bitch
24205,3,0,2,1,1,change the pussy into a fire hydrant 128167
24206,3,0,0,3,2,chargers and raiders are both trash988965039boltupdoe
24207,3,0,0,3,2,cheeky lolmelisajay i want those all black and yellow 95s again ughh i 9825 those
24208,3,0,0,3,2,chicken spaghetti trash
24209,3,0,3,0,1,chill bitch tcobaxiffkd9w
24210,3,0,3,0,1,chill zahra im getting crackers rn
24211,3,0,3,0,1,choke that bitch
24212,3,0,3,0,1,chris brown said these hoes wasnt loyal smh 128514
24213,3,1,2,0,1,chubby hoes 
24214,3,0,0,3,2,cleaned all the bird nests out of the downspouts and ready for more rain the baby birds are out now respect the birdsand bees 
24215,3,0,0,3,2,colored denim makes me puke
24216,3,0,0,3,2,cookies and crackers arent even on the same level
24217,3,0,0,3,2,coon ltfills coffee up halfwaygt ltuses 11 irish cremes to fill other halfgt
24218,3,3,0,0,0,coons
24219,3,0,3,0,1,coulda been trash talking that nigga cuz nigga got spankeddd in fantasy
24220,3,1,2,0,1,countin all my hoes nigga thats all i knows nigga
24221,3,1,0,2,2,country boy hick lyfe white tee rebel flag
24222,6,0,0,6,2,cousin why is there a bird on your screenme its twittercousin i poke youme thats facebook
24223,3,0,3,0,1,crazy bitch i like the way you ride this dick
24224,3,0,3,0,1,ctfuu bitch tried getting tough with me then ran inside to get her husband hahaha
24225,3,1,2,0,1,curiosity killed the cat bitches gunna die out here just to see my head game
24226,6,0,6,0,1,cut that bitch off
24227,3,0,0,3,2,cut up porkchop canned pinto beans a small can of carrots can of corn celery a potato cayenne powder  crushed red pepper
24228,3,1,2,0,1,dad isnt your namefaggots a little more fitting
24229,3,0,3,0,1,damn    amp  fire flowers for the ladies amp dick for the hoes lol tco4xkufnzc
24230,3,0,2,1,1,damn i have nothing to tweetnothing to complain or bitch about lol
24231,6,1,5,0,1,damn bitch lmao
24232,3,0,1,2,2,damn lol janay rice speaks on the domestic violence costume that mocks her marriage tcon6ucidnuuu
24233,3,0,2,1,1,damn they gonna leave beth here long term trash
24234,3,0,3,0,1,damnnnn when u unfollow ah bitch after fucking wit dey nigga dat make yall feel some kind of way128563
24235,3,0,2,1,1,darf retarded lol
24236,3,1,2,0,1,dat mean u ugly hoe if only getting fuck doggie style 128553128553128514 plies hot nigga tcovsoqnuoh5v
24237,3,0,3,0,1,dats why u cant pass up on bitches cuz dey ah make it seems like u sweating demman u knw dat man couldve fuck u
24238,3,0,0,3,2,dblite works like a charm in openwrt arduino yun with full test coverage the gyp version would rarely made in there tco4jrj1ezc1s
24239,3,1,2,0,1,deadass wanted the sauce till shit got real then niggas wanna back up ooh iight then smh pussy
24240,3,0,3,0,1,deal with you bitches when i feel like it
24241,6,1,5,0,1,dealing with your bitch ass is so annoying
24242,3,0,3,0,1,deans crying because she needs to pee peter keeps saying nigger
24243,3,1,2,0,1,dear michele bachman shut the fuck up you crazy bitch
24244,3,1,2,0,1,dear spoiled suburban bitch
24245,3,2,1,0,0,dem niggas ca have them white hoes i love my beautiful black sistas
24246,3,0,3,0,1,des hoes wishy washy 128074
24247,3,0,2,1,1,dey selling liquor drinks in dis bitch too 128514128514
24248,3,0,3,0,1,did this bitch ari really awake me from my slumber to help pick out her avatar tho
24249,3,1,0,2,2,diet coke trash
24250,3,0,2,1,1,digging a hole is very satisfying its climbing out thats a bitch
24251,3,0,0,3,2,directions let bird chill in sink for 30 minutesme ok tcotxu9nmwqha
24252,3,1,2,0,1,dis morgan hoe in da middle of erything
24253,3,0,3,0,1,dislike people who bitch about other people being in relationships dislike people who bitch about people being single
24254,3,0,3,0,1,do bitches still love sosa lmfaoooooooooooo
24255,3,0,3,0,1,do these bitches that tweet about taking adderall everyday think their hard or nah
24256,3,0,2,1,1,do they even make dresses any more that have straps amp cover your ass some of us have no tits amp a big ass i will settle for a trash bag
24257,3,2,1,0,0,do you think all the rice fags are at mcdonalds
24258,3,0,0,3,2,dodgerofzion asked a giant green rooster walks in carrying a tray of brownies you may have a brownie in tcorn0swwuiq9
24259,3,0,3,0,1,dont be on that ho shit
24260,3,0,2,1,1,dont be surprised when im a bitch to you because youre always a dick towards me
24261,3,0,2,1,1,dont bitch about my attitude because youre the reason i have one
24262,6,2,4,0,1,dont even entertain these hoes got somebody too important
24263,3,0,2,1,1,dont follow me and unfollow me you are retarded
24264,3,0,3,0,1,dont get it twisted its my shit bow down bitches
24265,3,0,3,0,1,dont give ah fuck about ah bitch or ah nigga
24266,3,0,3,0,1,dont look at me like ive got a banana in my hand you fucking monkey
24267,3,0,2,1,1,dont try to be nice to me after you were being a bitch
24269,3,1,2,0,1,done everything but trust these hoes
24270,3,1,2,0,1,done with all the riff raff bitchin with your bitch assss
24271,3,0,3,0,1,donkey son of a bitch mother fucker
24272,3,0,3,0,1,dont acknowledge these hoes
24273,3,0,3,0,1,dont call me a nigguh unless u call me my nigguh
24274,3,0,0,3,2,dont make direct eye contact with anythingbirds cats nothing lolhatesash im going out west to bu  tcoovpwk9i3
24275,3,0,3,0,1,dont trust a hoenever trust a hoe
24276,3,0,3,0,1,dope in the bag pretty bitch on the side
24277,3,0,3,0,1,dope in the bag pretty bitch on the sidei sell dope in the backif you tryna get high ty
24278,3,0,3,0,1,drake needs to make up his mind be a rapper or a bitch haha
24279,3,1,2,0,1,draymond green a bitch ass nigga bruh
24280,3,0,3,0,1,drop it a day early fuck niggas need to hear it now 8220 ed1 was so hard 128293but thats trash compared to ed28221
24281,3,2,1,0,0,dumb ugly stupid bullshit ass bitch 128074128074128074
24282,3,0,3,0,1,eagles are fucking cunts tconk2co0snnv
24283,3,0,0,3,2,egg nog taste like what bird doodoo look like
24284,3,0,0,3,2,eggnog trash
24285,3,0,0,3,2,eharmony just informed me that my soulmate is an 02 sea doo with a trash bag of whataburger taquitos bungeed on top thx dr neil warren
24286,3,0,3,0,1,eli manning looks like a idiot when hes talking to the guys on the sideline with his hands up  like retarded af
24287,3,0,3,0,1,emers a bitch
24288,9,0,9,0,1,errybody in dis bitch getting tips whispers errybody in dis bitch getting tipsy
24289,3,0,0,3,2,escort missions in games are universally trash
24290,3,0,2,1,1,especially since rick and andrea are banging each other in the comics but the bitch died already
24291,3,0,0,3,2,even nature looks awesome when colored in 663399beccatco8b0ftjgost
24292,3,0,3,0,1,even tho i killed a pussy nigga i hope he go to heaven young thug 128519
24293,3,0,3,0,1,even though my baby is an invisible non existent bitch
24294,3,0,3,0,1,every lady aint no hoe but every lady sure aint no queen
24295,3,1,2,0,1,every time i ask for something the waitress touches my knee till im done asking that mean she tryna give a nigga some pussy dont it
24296,3,0,3,0,1,every time i say i dont like someone boxer rapper etc everyone bitches their fucking heads off as if it changes my opinion relax no
24297,3,0,3,0,1,every time i try to quit smoking some dumb bitch always gotta be fucking annoying and try my patience lmfao
24298,3,1,2,0,1,every time this bitch makes a status about guys she texts me like whatttt loll
24299,3,0,3,0,1,everybody fuckin everybody bitch everybody wit the shits thats lifee
24300,3,0,3,0,1,everybody gettin sick i feel like supa man in dis bitch
24301,3,1,2,0,1,everybody stay yelling its pregant season nooooooooo bitch its my nigga dont wanna were a rubber pussy to good season tf
24302,6,1,4,1,1,everybody talking bout hoes fighting im lurking on some money128181128179128175
24303,3,2,1,0,0,everybodys favorite phrase to try and end an argumentyou do you and i do me lmao faggots
24304,3,1,2,0,1,everyone report  for being a huge faggot
24305,3,1,2,0,1,everyone thinks of you as a hoe so idk why youre trying to talk 128514128514
24306,3,0,3,0,1,eww i hate how bitches dress sometimes
24307,3,0,1,2,2,f u tumblr bc my blog is black amp white but theres so many great colored things i could reblog fml
24309,3,3,0,0,0,faggot tcotkpokv3ncd
24310,3,1,2,0,1,faggot time he circled the block for 3 hours
24311,3,3,0,0,0,faggots tcodmkbghai1z
24312,6,2,4,0,1,fags god damn
24313,3,2,1,0,0,fat bitches fat bitches heeeey
24314,3,3,0,0,0,fat dykes make me want to vomit
24315,3,1,2,0,1,fat white bitch an a skinny po black niggayeah im in metairie fa sho
24316,3,0,3,0,1,favoriting a bitch pic is flirting nowadays
24317,3,0,3,0,1,feel like im at home when im in dis bitch
24318,3,0,0,3,2,feelin all warm and fuzzy inside
24319,3,0,3,0,1,first thing to do during the zombie outbreaksell my hoe
24320,3,0,3,0,1,first thing to do when i wake upsell my hoe
24321,4,0,4,0,1,first thing to do when you meet a famous starsell my hoe
24322,3,0,2,1,1,flappy bird makes me want to smash my fuckin screen
24323,3,0,3,0,1,for the insecure girl ya name i wont mention on instagram straight flciking bitch you nipple slip away from stripping
24324,3,0,3,0,1,foreign bad bitch n she said her name trinaaa trap house look like it got hit by hurricane katrinaaaa
24325,3,0,3,0,1,foreign iphone imma call a goth hoe tco0iex8q4wml
24326,3,0,3,0,1,french montana gotta give that kardashian bitch 2 mil cuz of a divorce ill never marry none u bitches
24327,3,0,3,0,1,from conversation at that 8220 these hoes be falling too easy 1285548221
24328,6,0,6,0,1,fuck ah bitch all i think about is commas
24330,3,0,3,0,1,fuck deeeez bitches
24331,3,1,2,0,1,fuck her rite in the pussy
24332,3,3,0,0,0,fuck ray rice someone crack that bitch
24333,3,0,3,0,1,fuck this fat mexican bitch
24334,6,0,6,0,1,fuck twitter i aint getting on this bitch no more 999665039128545128299
24335,3,0,3,0,1,fuck u bitch 8212 fuck u bitch tcoozps1zhobc
24336,6,1,5,0,1,fuck your an bitch
24337,3,1,2,0,1,fuckin twats 128150127800 tcotbqjhev08b
24338,3,2,1,0,0,fucking christ i hate tutors and tas you literally get paid to teach retards to stop picking their nose get the fuck outta my face
24339,3,0,3,0,1,fucking hot boots who doesnt love a boot boy lick those soles clean tcothnvlldut8
24340,3,1,2,0,1,fucking queer
24341,3,1,2,0,1,fuk you u stupid twat fuk upd dik suker and wipe that cum off ur lip
24342,3,0,0,3,2,fuzzy socks are the actual life
24343,3,3,0,0,0,gay ass fags tcoeqn4gvw42v
24344,4,1,2,1,1,geekylesbianscientists theblairbetch douglasrichardsonships kaylabird okay but consider this though tcozahyxtavvo
24345,3,0,3,0,1,get on my level bitch im careful who i kick it wit
24346,3,0,3,0,1,get over it pussies
24347,3,0,3,0,1,getting every dolla out this bitch
24348,3,0,3,0,1,girl acting like im staring at herbitch i just cant laugh at your jokeaint worth staring at anyways
24349,3,0,3,0,1,girls will hoe just as the sun will shine
24350,3,0,3,0,1,give her dope dick now she a fuckin addict hoe u a fool if u thought a nigga neva had it yo
24351,3,0,3,0,1,give them bitches good head i can assure you they will be back   
24352,3,0,3,0,1,givenchy my toes and my bros and my hoes
24353,3,0,3,0,1,glad to know you were just a hoe looking for all the attention gladyouregone
24354,3,0,0,3,2,glenladen got life flight to osu and they are saving him dont mess with the birds respect
24355,3,2,1,0,0,go get left in a hot car and die bitch
24356,3,1,2,0,1,god i cant fucking stand waiters who bitch about people not tipping get a real fucking job
24357,6,0,6,0,1,gonna get a tattoo of a teardrop on my dickcause i murdered that pussy
24358,3,0,3,0,1,gonna have them pussies mix up some concrete today teach them to pose like me i am a badass motherfucker and i will let you be too 
24359,3,0,3,0,1,good dick tattoos bitches like dat talk to dem any kind of way the bitches like dat
24360,3,0,3,0,1,goodnight you stuck up twats for not laughing at my tweets
24361,3,0,3,0,1,got a bitch so bad you cant afford to fuck
24362,6,1,5,0,1,got a death wish against like 675 cunts im just no a happy man fuckittt
24363,3,0,3,0,1,got ah tight schedule fuck ur bitch just met her
24364,3,0,3,0,1,got cramps bitches smokeweed teamloudpack
24365,3,0,2,1,1,got like 4 hoes in my low pro
24366,3,0,3,0,1,got my bitch in her whip coming to pick me up
24367,3,0,3,0,1,got these bad bitches waiting on me
24368,3,1,2,0,1,got to the club early just to get in free and wait for hoes to show up
24369,3,0,3,0,1,got your hoe on the scroll
24370,3,0,3,0,1,gotta 9 for the bitches outta line
24371,6,0,6,0,1,gotta clear ya throat of all that pussy eh my voice is the deepest in the morning
24372,3,0,3,0,1,gotta remind myself to put da phone down sometimes cuz i get sidetracked when i see all these bad bitches n den get mad cuz i cant meet em
24373,3,1,2,0,1,gotta tip for the monogamous niggas yo bitch fuckin anonymous nigga
24374,3,0,0,3,2,graham crackers with marshmallows the little marshmallows and little chocolate bars and we can make smores man
24375,3,0,2,1,1,greatwhiteprivilege straight people are like 8220can we all just be nice to each other8221 and queer people are tcomikfblnzii
24376,3,0,0,3,2,green beans summer yellow squash zucchini cucumber i will set some more out by the road today its free
24377,3,0,3,0,1,grew up in this shit stuck wit da shit u too pussy to fuck wit dis shit but im in love wit dis shit
24378,3,0,0,3,2,guess i will mess with it later not sure what else to do maybe trash it lol not yet maybe after i when the lottery
24379,3,0,0,3,2,guess rubes doesnt want to go on a date with me 128532
24380,3,2,1,0,0,guy complains to me gays are oversensitive my response and look at you complaining like little pussy waahh waahh hypocrite
24381,3,0,2,1,1,guys that cheat on their girlfriend are trash the girls that know he has a girlfriend are also trash
24382,3,0,3,0,1,ha fucking twat go cry about mommy some more
24383,3,0,3,0,1,hahaha damn dirtyyyy hoes
24384,6,1,5,0,1,hahaha dumb bitch
24385,6,0,6,0,1,hahaha good luck with that one bitch
24386,3,0,3,0,1,hahaha my girl just popped on a bitch like a molly haha
24387,3,0,3,0,1,hahaha this dude on my timeline says bitch in every tweethahaha im rollin at some of them lol
24388,3,0,3,0,1,happy birthday my nigguh gotnohoes
24389,3,0,3,0,1,happy birthday to  love ya bitch128149127881 we were cute back in 2012 and we still are tcocgt4fkr2yx
24390,3,0,3,0,1,happy birthday to my main bitch my ride or die my girlfriend128149 love you so much  tcowuwbyu2oyj
24391,3,0,3,0,1,happy birthday to the funniest bitch i know  128536128536128536
24392,3,0,2,1,1,happy bro happy ho happy husband key to marriage u of c study thinks so  tcokknd87mv4b tcokag0xfdd1s
24393,3,0,2,1,1,happy halloween bitches tcoaixvatjqxu
24394,3,2,1,0,0,harm this pussy instead missing 26yrold usc medical student last seen tuesday may harm himself tcoevu04p6sur
24395,3,1,2,0,1,has anyone noticed that aliens have flaws too some of those retards have crash landed on earth means they dont know how to drive
24396,3,0,3,0,1,hate when hoes caption shit who is she lol shit is hella cheesy
24397,3,0,3,0,1,hate when you point out truths to people and they flip the script like youre in the wrong bitch what 
24398,3,0,1,2,2,having a blast yesterdayshe even had me on the monkey bars tryna kill myself lol tco31g1km56
24399,3,0,3,0,1,having one of those days where a pimp wants to unfollow every bitch in a 30 mile radius on ig that wont let me beat
24400,3,0,3,0,1,he had a song called hit u from the back with the iconic lines there they go a big ole pack of pretty bitches
24401,3,1,2,0,1,he not gay no he just fuck with busted basic bitches lol
24402,3,0,3,0,1,he said its a black bitch 128561128552128533
24403,3,0,3,0,1,he was actually crying bitch 128514
24404,3,0,0,3,2,hes making fun of me cause im worried about the bird and he saying hes not surprised because i dont like splitting poles lol ugh jerk
24405,6,2,4,0,1,heard ya got a man hoe hope he understand tho
24406,3,1,2,0,1,hell would freeze over before i ever let any bitch kick me in the fuckin face
24407,3,0,3,0,1,hell yeah im being a pussy cat today dont forget a sexy one
24408,3,0,3,0,1,henny cups on all that ice bitch im froze up
24409,3,0,3,0,1,her friends said i was shallow conceited and controlling i grabbed her wrist and said never talk to those fat jealous bitches again
24410,6,0,6,0,1,her ass mann bro i can sit on her shit l128514128514128514 she walk by like i wasnt gone grab it bitch bye 999665039
24411,3,0,3,0,1,her fuckin jaw unhinged she is eating this bitch whole fuck this shit
24412,3,0,3,0,1,her pussy like me her heart like fuck it
24413,3,0,2,1,1,hey im not bragging but im like the best at haggling you know i got that cash capitalism ho receatter indiegamepickuplines
24414,3,0,3,0,1,hey new followers waving welcome ion be talking bout shyt tho just retarded ass thoughts that pop up in my head
24415,3,0,3,0,1,hey shawnda im rich bitch
24416,3,0,3,0,1,hi i am neither dumb nor a bitch im pretty smart and am one of the most genuinely nice people ive ever met
24417,3,0,0,3,2,hillbilly bonebobonebobone bone
24418,3,0,3,0,1,hit that bitch with a reality check bitches love reality checks
24419,3,1,2,0,1,hit the strip club and see some bitches i went to school with
24420,3,2,1,0,0,hoe ass nigga 128569
24421,3,0,3,0,1,hoe w the chanel backpack please
24422,3,0,3,0,1,hoes aint shit when it comes to ah loyal woman
24423,3,1,2,0,1,hoes are always putting your self in a nigga situation yall not going to be satisfied till you get your ass beat by a nigga
24424,3,0,3,0,1,hoes even stupider
24425,3,1,2,0,1,hoes get beat 2 n if any nigga knw me dey ah tell u i stay wit ah pistol n always ready to squeeze
24426,3,0,3,0,1,hoes get mad when they think you forget them
24427,3,0,3,0,1,hoes in my iphone
24428,3,0,3,0,1,hoes like when you honest they say its different
24429,6,1,5,0,1,hoes need to stay in hoes place fr
24430,3,0,3,0,1,hoes pick me like dandelions pickme
24431,3,0,3,0,1,hoes thinkin 2014 turns them into born again virgins
24432,3,0,3,0,1,hold on bitch im about to pray then after that imma grab the bible
24433,3,0,2,1,1,hollywood if you really want to break my heart make a movie about a handsome retarded man who is good at flash and has a mean girlfriend
24434,3,0,3,0,1,holy fuck yall are little bitches its like 50 in san antonio stfu
24435,3,0,2,1,1,holy shit i am just getting dunked on by a cripple this is unreal
24436,3,0,3,0,1,honestly i just do it for the bitch mob
24437,3,3,0,0,0,hope gezus gets shot in his faggot head houston nbombs
24438,3,0,3,0,1,hope this bitch is prepared for the aftermath of what she did
24439,3,0,3,0,1,hot nigga is just as big as i dont like was bobby bitch nice too  he wont tho
24440,3,0,0,3,2,how ah yardie reach wyoming live at tco8n9mi46cbu
24441,3,0,3,0,1,how many fingers does a bitch gotta break so mother fuckers will stop taking my god damn lighters
24442,3,0,3,0,1,how many of u hoes bad ass little kids dont their medication and cut up in school every week
24443,3,0,0,3,2,how much you wanna bet that a antigovernment black helicopter teabagger was behind the boston marathon explosions  p2 tcot
24444,3,2,1,0,0,how the fuck do all these fucking faggot ass randos even find zoes ask account
24445,3,1,2,0,1,how you insecure but a hoe tf
24446,3,0,2,1,1,how you settin trends when youre rappin about wearing the same shit everyone else is wearin and rappin about this mixtape is trash yo
24447,3,0,3,0,1,tco4yyvxesnurthe far left looks the best if you ask me bitches try too hard just be yourself especially if youre thick
24448,3,0,3,0,1,tco74ulxaf ltthis bitch 
24449,3,0,3,0,1,tcoafr2nspcpi if those asshats at cair called me an islamophobe i would say guilty fuck you pass the bacon bitch128518 tcot
24450,3,0,3,0,1,tcoarkgfy02pt8221girl cheeks gone be cold than a bitch
24451,3,0,3,0,1,tcobpu86qzyft arial rose 8211 athletic asian babe plays with her pussy after160exercising tcon3dnrsi352
24452,3,0,3,0,1,tcobpu86qzyft avery 8211 adorable and petite red haired teen plays with her shaved160pussy tcopbu9nlxanp
24453,3,0,3,0,1,tcobpu86qzyft cassie laine 8211 brunette slips off her lingerie and massages her wet pussy with160oil tcormqklh1aez
24454,3,0,3,0,1,tcobpu86qzyft crystal star 8211 leggy and playful babe crystal star spreads her pussy for160you tcolfkqrc0zxn
24455,3,0,3,0,1,tcobpu86qzyft evilyn fierce 8211 naughty girl next door pummels her pussy with a purple160toy tcoetbmz8ezao
24456,3,0,3,0,1,tcobpu86qzyft ioana 8211 tiny teen ioana fucks her tender pussy with a160vibrator tcobrzlcfy7xe
24457,3,0,3,0,1,tcobpu86qzyft kleopatra 8211 ivory skinned nubile kleopatra fingers her shaved160pussy tcov6ibgutmwq
24458,3,0,3,0,1,tcobpu86qzyft lilith lee 8211 hot blonde teen fucks her tender pussy with a160dildo tcofpu2fay9co
24459,3,0,2,1,1,tcobpu86qzyft lola foxx 8211 nubile coed shows off her pink pussy while she fondles160herself tco9qjpbdyzty
24460,3,0,3,0,1,tcobpu86qzyft lola foxx 8211 steaming hot nubile lola foxx shoves her dildo deep into her wet160pussy tcobr1mjkk8dz
24461,4,0,0,4,2,tcowsimdnbbjr now works on fancy telephones so i am told i have a clam phone that i call mr clam that only texts and phones
24462,3,3,0,0,0,tcojtlzergxi0 leo get the fuck off of vine you fag
24463,3,0,3,0,1,hungrier then a ho
24464,3,0,3,0,1,hurt ass how ah whole nigga hate on a bitch  tf
24465,3,1,2,0,1,i aint worried about a nigga takin my bitch
24466,3,0,3,0,1,i am one of those people who needs reassurance so damn often that im not the ugliest bitch in the world
24467,3,0,3,0,1,i been fucked that hoe she a nobody
24468,3,0,3,0,1,i bet yo bitch try n slide once i let my hair down
24469,3,0,3,0,1,i can be a sweetheart honestly but being a bitch is my specialty
24470,3,1,2,0,1,i dont shit talk i chip talk dese niggaz jus bitch talk dese niggaz jus chik stalk naw i aint got no chik tcox6yljemn
24471,3,0,0,3,2,i dont think women should wear flesh tone colored pants lol
24472,3,2,1,0,0,i find it funny when fags write looking for bf on a grindr ap lol thats a fucking ap dumbass
24473,3,1,0,2,2,i get what that girls point seems to be but colored people died during the holocaust and 911 if thats a picture of the holocaust idk
24474,3,0,3,0,1,i got 3 in a 24 ounce bitch
24475,3,0,3,0,1,i got some retarded ass friends but i love em tho they make my life nicer
24476,3,0,3,0,1,i got 300 bitches like im sosa hoe my jewelery shinin like some mop and glo
24477,3,0,3,0,1,i gotta team of hoes like pat summit
24478,3,0,3,0,1,i hate ah dirty house foul living bitches
24479,3,2,1,0,0,i hate hoes
